disease,disease_cui,label,label_cui,score,label_semantic_type,label_nct_count,label_nct,label bucket
cataracts,C0086543,reading disabilities,C0871215,0.10695737699999999,mental or behavioral dysfunction,5.0,NCT00061412  NCT00065832  NCT01860027  NCT02964884  NCT04059939,have_had
cataracts,C0086543,visual impairment,C0042798,0.06779668,disease or syndrome,1.0,NCT02964884,have_had
cataracts,C0086543,ganglion,C0085648,0.0586111,disease or syndrome,1.0,NCT04287530,have_had
cataracts,C0086543,spina bifida,C0080178,0.056321569999999994,congenital abnormality,2.0,NCT02964884  NCT04386161,have_had
cataracts,C0086543,speech therapy,C0009460,0.047969837999999994,mental or behavioral dysfunction|therapeutic or preventive procedure,4.0,NCT00818428  NCT02345876  NCT03448237  NCT04384952,have_had
cataracts,C0086543,tenderness,C0234233,0.04703466,sign or symptom,1.0,NCT02964884,have_had
cataracts,C0086543,kidney failure,C0035078,0.041592779999999996,disease or syndrome,1.0,NCT02964884,have_had
cataracts,C0086543,deficiency,C0162429,0.0371336,disease or syndrome,1.0,NCT02964884,have_had
cataracts,C0086543,motion sickness,C0026603  C0721797,0.03444684,disease or syndrome|pharmacologic substance|organic chemical,1.0,NCT02879786,have_had
cataracts,C0086543,procedural learning,C4304298,0.031049991,therapeutic or preventive procedure,1.0,NCT02393729,have_had
cataracts,C0086543,organic disease,C0683324,0.029802919999999997,disease or syndrome,1.0,NCT01860027,have_had
cataracts,C0086543,rehabilitation treatment,C0034991,0.027604134,therapeutic or preventive procedure,4.0,NCT02345876  NCT04287530  NCT04382482  NCT04384718,have_had
cataracts,C0086543,attention deficit hyperactivity disorder,C1263846,0.026965224,mental or behavioral dysfunction,8.0,NCT02964884  NCT00716274  NCT04250701  NCT01012778  NCT00607919  NCT02217696  NCT03364010  NCT00191906,have_had
cataracts,C0086543,electroencephalogram,C0013819,0.026412227999999996,diagnostic procedure,1.0,NCT02872870,have_had
cataracts,C0086543,auditory processing disorders,C0004310,0.026073324,mental or behavioral dysfunction,1.0,NCT02345876,have_had
cataracts,C0086543,adjustment disorder,C0001546,0.022478175000000003,mental or behavioral dysfunction,1.0,NCT02964884,have_had
cataracts,C0086543,physical disability,C0520817,0.021056847,pathologic function,1.0,NCT04250701,have_had
cataracts,C0086543,dysgraphia,C0234144,0.020797434000000004,mental or behavioral dysfunction,1.0,NCT04250701,have_had
cataracts,C0086543,neuropsychological test,C0027902,0.020328432,diagnostic procedure,2.0,NCT02393729  NCT02622360,have_had
cataracts,C0086543,sensitization,C3839736,0.02010504,disease or syndrome,1.0,NCT02107534,have_had
cataracts,C0086543,mental retardation,C0025362,0.019184022,mental or behavioral dysfunction,1.0,NCT02393729,have_had
cataracts,C0086543,muscle damage,C0410158,0.01827421,acquired abnormality,1.0,NCT02964884,have_had
cataracts,C0086543,anxiety,C0003467,0.0775495,sign or symptom|mental or behavioral dysfunction,10.0,NCT00726843  NCT01182051  NCT02266329  NCT02440997  NCT02709369  NCT02735343  NCT03308630  NCT03660618  NCT04183842  NCT04284501,have_had
cataracts,C0086543,language disorders,C0023015,0.016802262,mental or behavioral dysfunction,1.0,NCT02872870,have_had
cataracts,C0086543,agraphia,C0001825,0.015874497,mental or behavioral dysfunction,1.0,NCT03662243,have_had
cataracts,C0086543,functional magnetic resonance imaging,C0376335,0.012902694,diagnostic procedure,4.0,NCT00068835  NCT00254644  NCT00716274  NCT02393729,have_had
cataracts,C0086543,cognitive assessment,C0870300,0.012472854,diagnostic procedure,1.0,NCT03906097,have_had
cataracts,C0086543,mild depression,C0588006,0.011151306,mental or behavioral dysfunction,1.0,NCT02964884,have_had
cataracts,C0086543,psychiatric disorder,C0004936,0.010979748,mental or behavioral dysfunction,5.0,NCT00607919  NCT02107534  NCT02217696  NCT02393729  NCT02964884,have_had
cataracts,C0086543,optic gliomas,C0346326,0.010086,neoplastic process,1.0,NCT02964884,have_had
cataracts,C0086543,oppositional defiant disorder,C0029121,0.00931545,mental or behavioral dysfunction,1.0,NCT02964884,have_had
cataracts,C0086543,alexia,C0002018,0.008729190000000001,mental or behavioral dysfunction,1.0,NCT03662243,have_had
cataracts,C0086543,reading problem,C1442921,0.008658576,mental or behavioral dysfunction,1.0,NCT03285789,have_had
cataracts,C0086543,mri study,C3515983,0.008361936,diagnostic procedure,1.0,NCT02393729,have_had
cataracts,C0086543,electrophysiological studies,C0850293,0.006299268,diagnostic procedure,1.0,NCT02872870,have_had
cataracts,C0086543,artery disease,C0852949,1.3211333,disease or syndrome,107.0,NCT01804543  NCT02776657  NCT01361659  NCT01754259  NCT00549796  NCT00200070  NCT02905630  NCT01294709  NCT01612559  NCT01486030  NCT01890525  NCT01304095  NCT02137980  NCT00157742  NCT01334203  NCT01318629  NCT02004483  NCT02910154  NCT02802046  NCT01956448  NCT01582165  NCT01618123  NCT02272062  NCT01254981  NCT02707783  NCT01117506  NCT03529253  NCT02507050  NCT04186676  NCT02710435  NCT02845804  NCT00000554  NCT00500617  NCT02265796  NCT02158455  NCT02358148  NCT00491218  NCT02694848  NCT03674255  NCT01310725  NCT00005148  NCT00738491  NCT02468960  NCT01557855  NCT00346437  NCT00159718  NCT03392415  NCT01404767  NCT01594411  NCT02128022  NCT02232607  NCT03516643  NCT01002430  NCT01393028  NCT00708279  NCT00388934  NCT00982852  NCT02127996  NCT00737958  NCT01727063  NCT01425164  NCT02158754  NCT01214499  NCT00809653  NCT01331707  NCT04145167  NCT02773615  NCT01521351  NCT03657758  NCT02065102  NCT02808936  NCT01425359  NCT00705458  NCT00159991  NCT02175706  NCT00005152  NCT03674021  NCT00863980  NCT02264717  NCT01147952  NCT00222261  NCT00005701  NCT01149590  NCT00202566  NCT00221182  NCT03481712  NCT01659580  NCT02508714  NCT00121654  NCT01604486  NCT01443104  NCT01384448  NCT00797953  NCT01549977  NCT00000472  NCT03134105  NCT04325867  NCT00438867  NCT01106612  NCT01674803  NCT03151018  NCT02341664  NCT01814566  NCT01665833  NCT03401502  NCT00824005  NCT01287910,have_had
cataracts,C0086543,stable angina,C0340288,0.89336426,disease or syndrome,42.0,NCT00105664  NCT00121654  NCT00131183  NCT00184444  NCT00200070  NCT00202566  NCT00225342  NCT00225355  NCT00346437  NCT00416663  NCT00438867  NCT00479908  NCT00500617  NCT00657514  NCT00737958  NCT00738491  NCT00776568  NCT00797953  NCT00811772  NCT01213173  NCT01294709  NCT01334203  NCT01413841  NCT01425359  NCT01443104  NCT01549977  NCT01659580  NCT01715376  NCT01804543  NCT02166736  NCT02232607  NCT02265796  NCT02272062  NCT02440893  NCT02468960  NCT02623569  NCT02648230  NCT02694848  NCT02707783  NCT02802046  NCT03401502  NCT03646760,have_had
cataracts,C0086543,chest pain,C0008031,0.6072801600000001,sign or symptom,37.0,NCT03674021  NCT01618123  NCT01090895  NCT02272062  NCT03044964  NCT02147834  NCT02223286  NCT01117506  NCT01149590  NCT00221182  NCT02905630  NCT00000554  NCT02440893  NCT00500617  NCT01251302  NCT01604486  NCT02530021  NCT00491218  NCT01384448  NCT01890525  NCT01549977  NCT02773615  NCT00081913  NCT00273832  NCT01106612  NCT01304095  NCT02347215  NCT01425359  NCT00705458  NCT01174173  NCT01665833  NCT02972814  NCT01185015  NCT01594411  NCT02802046  NCT01582165  NCT01393028,have_had
cataracts,C0086543,myocardial infarction,C0027051,0.50440242,disease or syndrome|diagnostic procedure,42.0,NCT00863980  NCT01090895  NCT04175626  NCT02272062  NCT02776657  NCT01147952  NCT01752192  NCT00222261  NCT04186676  NCT00221182  NCT02032030  NCT01659580  NCT01425164  NCT00809653  NCT01413841  NCT00263393  NCT01604486  NCT02581540  NCT00682565  NCT00797953  NCT01549977  NCT00000472  NCT01823185  NCT03134105  NCT00811772  NCT01363193  NCT02468960  NCT00819325  NCT02065102  NCT00411359  NCT02341664  NCT01334203  NCT02623569  NCT02808936  NCT01425359  NCT00159991  NCT02166736  NCT01665833  NCT02972814  NCT02910154  NCT03401502  NCT00708279,have_had
cataracts,C0086543,heart disease,C0018799,0.42958261999999997,disease or syndrome,38.0,NCT01506999  NCT01254981  NCT03529253  NCT01147952  NCT01752192  NCT01149590  NCT00737958  NCT00222261  NCT01727063  NCT00221182  NCT01721096  NCT00000554  NCT01425164  NCT01612559  NCT01214499  NCT00809653  NCT01604486  NCT02530021  NCT02694848  NCT03216733  NCT03674255  NCT00682565  NCT00005148  NCT04097912  NCT00738491  NCT00081913  NCT02389946  NCT02808936  NCT00657514  NCT01814566  NCT02910154  NCT02128022  NCT02802046  NCT01956448  NCT00824005  NCT00005152  NCT01002430  NCT01287910,have_had
cataracts,C0086543,ischemia,C0022116,0.361907145,therapeutic or preventive procedure|pathologic function,53.0,NCT00000462  NCT00000472  NCT00000554  NCT00005701  NCT00081913  NCT00121654  NCT00131183  NCT00157742  NCT00159718  NCT00200070  NCT00221182  NCT00416663  NCT00438867  NCT00491218  NCT00776568  NCT00809653  NCT00863980  NCT00905671  NCT00944333  NCT01117506  NCT01147952  NCT01214499  NCT01287910  NCT01318629  NCT01361659  NCT01404767  NCT01425164  NCT01442038  NCT01443104  NCT01549977  NCT01582165  NCT01727063  NCT01754259  NCT01804543  NCT02004483  NCT02128022  NCT02265796  NCT02347215  NCT02389946  NCT02439541  NCT02530021  NCT02648230  NCT02710435  NCT02776657  NCT02802046  NCT02910154  NCT03392415  NCT03401502  NCT03516643  NCT03674021  NCT04145167  NCT04175626  NCT04494750,have_had
cataracts,C0086543,anginal equivalent,C0741034,0.35203567999999996,sign or symptom,14.0,NCT00273832  NCT00346437  NCT00491218  NCT00500617  NCT01117506  NCT01174173  NCT01251302  NCT01304095  NCT01318629  NCT01594411  NCT01727063  NCT01804543  NCT02223286  NCT02440893,have_had
cataracts,C0086543,diabetes,C0011847,0.26093310000000003,disease or syndrome,25.0,NCT00004814  NCT00017628  NCT00376506  NCT00457730  NCT00488839  NCT00501943  NCT00704626  NCT00852722  NCT01465087  NCT01596881  NCT01611987  NCT01947036  NCT02274935  NCT02777060  NCT03092544  NCT03660618  NCT03816345  NCT03853746  NCT03944538  NCT04014413  NCT04154579  NCT04175418  NCT04255953  NCT04306939  NCT04472975,have_had
cataracts,C0086543,angina refractory,C0741032,0.26009096,disease or syndrome,9.0,NCT00090714  NCT00121654  NCT00157742  NCT00200070  NCT00411359  NCT00776568  NCT01214499  NCT02710435  NCT03516643,have_had
cataracts,C0086543,bruce,C0006309,0.25365909999999997,disease or syndrome,8.0,NCT01659580  NCT00131183  NCT00738491  NCT00081913  NCT00438867  NCT01361659  NCT01334203  NCT00797953,have_had
cataracts,C0086543,angiography,C0002978,0.010615902,diagnostic procedure,5.0,NCT03145701  NCT02167997  NCT00282893  NCT01503775  NCT01381952,have_had
cataracts,C0086543,acute coronary syndrome,C0948089,0.19739438,disease or syndrome,12.0,NCT00317512  NCT00811772  NCT01443104  NCT01506999  NCT02094963  NCT02166736  NCT02319083  NCT02358148  NCT02545231  NCT02581540  NCT02776657  NCT04186676,have_had
cataracts,C0086543,angina symptoms,C0858277,0.1828504,sign or symptom,6.0,NCT00105664  NCT01604486  NCT02147834  NCT02265796  NCT02623569  NCT02910154,have_had
cataracts,C0086543,percutaneous coronary intervention,C1532338,0.179896077,therapeutic or preventive procedure,32.0,NCT00262054  NCT00317512  NCT00330928  NCT00416663  NCT00549796  NCT00811772  NCT00819325  NCT01090895  NCT01254981  NCT01361659  NCT01413841  NCT01442038  NCT01443104  NCT01665833  NCT01754259  NCT01823185  NCT02004483  NCT02065102  NCT02127996  NCT02128022  NCT02147834  NCT02166736  NCT02175706  NCT02499666  NCT02507050  NCT02710435  NCT02845804  NCT03151018  NCT03409731  NCT04219761  NCT04475380  NCT04494750,have_had
cataracts,C0086543,coronary disease,C0010068,0.1772415,disease or syndrome,107.0,NCT01804543  NCT02776657  NCT01361659  NCT01754259  NCT00200070  NCT02905630  NCT01294709  NCT01612559  NCT01486030  NCT01890525  NCT01304095  NCT02137980  NCT00157742  NCT01334203  NCT01318629  NCT02004483  NCT02910154  NCT02802046  NCT01956448  NCT01582165  NCT01618123  NCT01506999  NCT02272062  NCT01254981  NCT02707783  NCT01117506  NCT03529253  NCT02507050  NCT04186676  NCT02710435  NCT02845804  NCT00000554  NCT00500617  NCT02265796  NCT02158455  NCT02358148  NCT00491218  NCT02694848  NCT03674255  NCT01310725  NCT00005148  NCT00738491  NCT02468960  NCT01557855  NCT00346437  NCT00159718  NCT03392415  NCT01404767  NCT01594411  NCT02128022  NCT02232607  NCT03516643  NCT01002430  NCT01393028  NCT00708279  NCT00388934  NCT00982852  NCT02127996  NCT00737958  NCT01727063  NCT01425164  NCT02158754  NCT01214499  NCT00809653  NCT01331707  NCT04145167  NCT02773615  NCT01521351  NCT03657758  NCT02065102  NCT02808936  NCT01425359  NCT00705458  NCT00159991  NCT02175706  NCT00005152  NCT03674021  NCT00863980  NCT02264717  NCT01147952  NCT00222261  NCT00005701  NCT01149590  NCT00202566  NCT00221182  NCT03481712  NCT01659580  NCT02508714  NCT00121654  NCT01604486  NCT01443104  NCT01384448  NCT00797953  NCT01549977  NCT00000472  NCT03134105  NCT04325867  NCT00438867  NCT01106612  NCT01674803  NCT03151018  NCT02341664  NCT01814566  NCT01665833  NCT03401502  NCT00824005  NCT01287910,have_had
cataracts,C0086543,coronary artery bypass,C0010055,0.173672325,therapeutic or preventive procedure,31.0,NCT00000462  NCT00131040  NCT00159991  NCT00218985  NCT00225355  NCT00346437  NCT00411359  NCT00416663  NCT00776568  NCT00863980  NCT01123525  NCT01214499  NCT01285297  NCT01287910  NCT01304095  NCT01310725  NCT01361659  NCT01442038  NCT01480726  NCT01549977  NCT01665833  NCT01727063  NCT01783483  NCT02158455  NCT02319083  NCT02389946  NCT02439541  NCT02623569  NCT02710435  NCT03516643  NCT04145167,have_had
cataracts,C0086543,coronary artery stenosis,C0242231,0.1714208,disease or syndrome,13.0,NCT01318629  NCT00000554  NCT02004483  NCT00905671  NCT00811772  NCT02128022  NCT02175706  NCT02264717  NCT02802046  NCT02901353  NCT01582165  NCT01443104  NCT02507050,have_had
cataracts,C0086543,exercise stress test,C0015260,0.16056282,diagnostic procedure,30.0,NCT00081913  NCT00090714  NCT00131183  NCT00202566  NCT00225355  NCT00479908  NCT00705458  NCT00738491  NCT00763035  NCT00809653  NCT01002430  NCT01106612  NCT01117506  NCT01185015  NCT01285297  NCT01294709  NCT01361659  NCT01393028  NCT01425359  NCT01486030  NCT01549977  NCT01582165  NCT01659580  NCT01677156  NCT01754259  NCT02232607  NCT02499666  NCT02530021  NCT02773615  NCT04145167,have_had
cataracts,C0086543,chronic disease,C0008679,0.3155827,disease or syndrome,22.0,NCT00118547  NCT01195870  NCT01711255  NCT01954823  NCT01979081  NCT02048358  NCT02488343  NCT02652013  NCT02740296  NCT02994121  NCT03266965  NCT03436927  NCT03607773  NCT03709290  NCT03751306  NCT03756142  NCT03995810  NCT04175418  NCT04306939  NCT04379661  NCT04390126  NCT04483609,have_had
cataracts,C0086543,type 2 diabetes mellitus,C0011860,0.15319982,disease or syndrome,7.0,NCT00005205  NCT00225342  NCT00225355  NCT00776568  NCT00819325  NCT01334203  NCT01425359,have_had
cataracts,C0086543,stenosis,C1261287,0.146729247,pathologic function,41.0,NCT04175626  NCT01254981  NCT02147834  NCT02264717  NCT03529253  NCT02507050  NCT04186676  NCT00000554  NCT01425164  NCT02265796  NCT02648230  NCT02901353  NCT00682565  NCT01890525  NCT01549977  NCT02773615  NCT00811772  NCT00081913  NCT00905671  NCT02389946  NCT02468960  NCT00346437  NCT00819325  NCT01304095  NCT00944333  NCT02347215  NCT02341664  NCT02623569  NCT01334203  NCT02448485  NCT01425359  NCT02004483  NCT02166736  NCT02910154  NCT02128022  NCT02802046  NCT03401502  NCT01956448  NCT01582165  NCT01934699  NCT01002430,have_had
cataracts,C0086543,fatigue,C0015672,1.8828710400000002,sign or symptom,191.0,NCT00010998  NCT00053417  NCT00134563  NCT00137904  NCT00190268  NCT00223301  NCT00267319  NCT00342381  NCT00393588  NCT00464074  NCT00467584  NCT00475865  NCT00489489  NCT00591721  NCT00622700  NCT00751881  NCT00754832  NCT00766272  NCT00811902  NCT00882453  NCT00883337  NCT00944190  NCT00947232  NCT00981084  NCT00981643  NCT01106365  NCT01122056  NCT01149525  NCT01198977  NCT01216137  NCT01250665  NCT01354665  NCT01381354  NCT01419301  NCT01435694  NCT01464749  NCT01516554  NCT01532037  NCT01547234  NCT01555684  NCT01563900  NCT01572714  NCT01611987  NCT01667484  NCT01698086  NCT01720849  NCT01765361  NCT01774201  NCT01838174  NCT01864707  NCT01879202  NCT01896700  NCT01914016  NCT01915433  NCT01918748  NCT01918800  NCT01977287  NCT02008669  NCT02012439  NCT02082002  NCT02090348  NCT02184494  NCT02236624  NCT02264704  NCT02290990  NCT02297932  NCT02386566  NCT02391961  NCT02418897  NCT02421731  NCT02459821  NCT02474940  NCT02496416  NCT02607020  NCT02649985  NCT02702804  NCT02726672  NCT02746705  NCT02747914  NCT02771652  NCT02848976  NCT02870023  NCT02874677  NCT02889419  NCT02898974  NCT02913209  NCT02914964  NCT02960984  NCT02987621  NCT03000127  NCT03110315  NCT03136744  NCT03153553  NCT03164018  NCT03166800  NCT03187847  NCT03198598  NCT03207464  NCT03222596  NCT03255460  NCT03256851  NCT03266965  NCT03268187  NCT03269175  NCT03271125  NCT03281330  NCT03322982  NCT03345199  NCT03353974  NCT03362541  NCT03410498  NCT03436927  NCT03442049  NCT03490240  NCT03492450  NCT03500289  NCT03501342  NCT03505294  NCT03508284  NCT03550170  NCT03593590  NCT03594357  NCT03603691  NCT03621761  NCT03638739  NCT03647904  NCT03655431  NCT03658668  NCT03662347  NCT03684369  NCT03708276  NCT03709290  NCT03759249  NCT03759522  NCT03768830  NCT03782246  NCT03783585  NCT03801473  NCT03803800  NCT03807973  NCT03808545  NCT03817073  NCT03827928  NCT03838770  NCT03839381  NCT03856801  NCT03870048  NCT03873389  NCT03938558  NCT03951181  NCT03967106  NCT03976128  NCT03983252  NCT03983720  NCT03999034  NCT04002102  NCT04004026  NCT04006613  NCT04011579  NCT04016844  NCT04035720  NCT04054050  NCT04066972  NCT04090996  NCT04097418  NCT04100343  NCT04120207  NCT04125823  NCT04144257  NCT04147052  NCT04157283  NCT04158063  NCT04175054  NCT04175418  NCT04182269  NCT04215354  NCT04244214  NCT04267926  NCT04276324  NCT04304027  NCT04356248  NCT04388592  NCT04408274  NCT04408742  NCT04416243  NCT04429789  NCT04438954  NCT04452760  NCT04490044  NCT04495556  NCT04515355,have_had
cataracts,C0086543,body mass index,C0005893,0.132307296,diagnostic procedure,25.0,NCT00845338  NCT00938366  NCT01244139  NCT01500408  NCT01610310  NCT01699555  NCT01764737  NCT01802931  NCT01863069  NCT01863888  NCT02046629  NCT02048358  NCT02269930  NCT02411838  NCT02509897  NCT02521545  NCT02641041  NCT02833142  NCT02846558  NCT02914964  NCT03237832  NCT03995810  NCT04022473  NCT04033133  NCT04171310,have_had
cataracts,C0086543,infarct,C0021308,0.12750672200000002,pathologic function,40.0,NCT00000472  NCT00159991  NCT00221182  NCT00222261  NCT00273832  NCT00317512  NCT00411359  NCT00682565  NCT00708279  NCT00797953  NCT00809653  NCT00811772  NCT00863980  NCT01090895  NCT01334203  NCT01363193  NCT01404767  NCT01413841  NCT01425164  NCT01425359  NCT01549977  NCT01604486  NCT01659580  NCT01665833  NCT01752192  NCT01823185  NCT02032030  NCT02166736  NCT02232607  NCT02272062  NCT02341664  NCT02468960  NCT02581540  NCT02623569  NCT02808936  NCT02910154  NCT02972814  NCT03401502  NCT04175626  NCT04186676,have_had
